1106346,"CÂMERA BULLET ANALÓGICA NIGHTVISION 2MPX AGL 1220 BNV",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1106345,"CÂMERA BULLET ANALÓGICA VARIFOCAL 2MPX AGL 1245 BVF",UNIDADE,UN,"AGL ELETRONICOS","1.152,00","0,00","0,00","0,00","0,00"
1106352,"CÂMERA BULLET IP 2MPX POE AGL 1225 B IP-M",UNIDADE,UN,"AGL ELETRONICOS","850,00","0,00","0,00","0,00","0,00"
1106351,"CÂMERA BULLET IP 2MPX POE AGL 1225 B IP-P",UNIDADE,UN,"AGL ELETRONICOS","2.874,00","0,00","0,00","0,00","0,00"
1106347,"CÂMERA DOME ANALÓGICA ÁUDIO 2MPX AGL 1225 DA",UNIDADE,UN,"AGL ELETRONICOS","3.094,00","0,00","0,00","0,00","0,00"
1106348,"CÂMERA DOME ANALÓGICA NIGHTVISION 2MPX AGL 1220 DNV",UNIDADE,UN,"AGL ELETRONICOS","1.978,00","0,00","0,00","0,00","0,00"
1106349,"CÂMERA DOME ANALÓGICA PTZ AGL 1260 IR",UNIDADE,UN,"AGL ELETRONICOS","112,00","0,00","0,00","0,00","0,00"
1106343,"CÂMERA DOME ANALÓGICA 1MPX AGL 1125 D",UNIDADE,UN,"AGL ELETRONICOS","1.382,00","0,00","0,00","0,00","0,00"
8001035,"CAMISA SOCIAL MANGA CURTA FEMININA C/ LOGO AGL TAM: GG",UN,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
8001051,"CAMISA SOCIAL MANGA LONGA FEMININA C/ LOGO AGL TAM: G",UN,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
8001108,"CAMISA UNISEX MANGA CURTA INSTALADOR P",UN,UN,"AGL ELETRONICOS","228,00","0,00","0,00","0,00","0,00"
1206001,"CAMPAINHA DIGITAL SEM FIO 433 BRANCA AGL",UNIDADE,UN,"AGL ELETRONICOS","124,00","0,00","0,00","0,00","0,00"
1206002,"CAMPAINHA DIGITAL SEM FIO 433 PRETA AGL",UNIDADE,UN,"AGL ELETRONICOS","251,00","0,00","0,00","0,00","0,00"
