"Column1","Column2","Column3","Column4","Column5"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813014","LINGUETA DO CILINDRO DA ALAVANCA DE DESTRAVAMENTO MANUAL DZ ZI","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813025","VENTOINHA DOS MOTORES","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813039","VENEZIANA DOS MOTORES","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813144","SUPORTE DO IMA DE FIM DE CURSO DESLIZANTE","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813153","BASE DE ALUMÍNIO SUPERIOR MOTOR DZ INDUSTRIAL","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813241","BASE DE ALUMÍNIO INFERIOR MOTOR DZ INDUSTRIAL","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813243","ENGRENAGEM EXTERNA MOTOR INDUSTRIAL","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813245","ALAVANCA DESTRAVAMENTO DZ INDUSTRIAL","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813328","CHAVETA DO MOTOR INDUSTRIAL","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813331","SUPORTE DE INSTALAÇÃO DO IMÃ DZ","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813372","SEM FIM DO STRONG 2000","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813508","SUPORTE DO ENCODER INDUSTRIAL/DZ 300 SEM TAMPA","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813509","TAMPA DO ENCODER INDUSTRIAL/DZ 300","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","911084","PLACA REVISADA CENTRAL IZZY INDUSTRIAL","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813547","BASE DA CHAPA DE FIXAÇÃO DA PIVO ROBÔ - ZINCADO","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813550","BUCHA DE REDUÇÃO DA RODA PIVO ROBÔ - ZINCADO","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813546","BUCHA DO EIXO DO FIM DE CURSO PIVO ROBÔ - ZINCADO","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","804553","CAME DE FIM DE CURSO DO PIVO ROBÔ","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813548","CHAPA DE FIXAÇÃO DA PIVO ROBÔ - ZINCADO","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813542","CHAPA EM U DO FIM DE CURSO PIVO ROBÔ - ZINCADA","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813545","EIXO DA CHAPA EM U DO FIM DE CURSO PIVO ROBÔ - ZINCADO","1"
