"Column1","Column2","Column3","Column4","Column5"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","401134","PARAFUSO PAN CRUZ 3,5MMX27MM (FABR. AGL) - ZINCADO (PROD)","2"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","402036","BUCHA PLASTICA N06","2"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","804327","TAMPA DE PROTEÇÃO DA CENTRAL NEW PIVO","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","804326","BASE DE PROTEÇÃO DA CENTRAL NEW PIVO","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","401095","PARAFUSO MET SXT RI M6-1.00MA X 20 ZI","8"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","401169","PF JMP PAN PHS 3,5X14MM ZI","6"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813309","PINO DESTRAVAMENTO PIVO","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813281","SUPORTE ORELHA DO BV/PIVÔ","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813521","SUPORTE DA BUCHA MANCAL MODELO NOVO (P/ EIXO 20MM)","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813310","CILINDRO CHAVE PIVO","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813311","CHAVE PIVO","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","510027","INLUB GRAX MP 2/TI","0.012"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","813047","PASSA FIO DO BV","1"
